order_id,order_date,order_time,customer_id,customer_name,region,city,salesperson,category,product_name,sku_id,quantity,unit_price,discount_pct,return_flag,payment_method,channel,revenue,gross_revenue,discount_amount
ORD-20260622-0186,2026-06-22,11:49:12,CUST0202,Pooja Joshi,East,Bhubaneswar,Nikhil Joshi,Dairy,Mother Dairy Curd 400g,DAI-003,12,50,0,No,Cash,In-Store,600.0,600,0.0
ORD-20260622-0510,2026-06-22,09:00:39,CUST0098,Ajay Joshi,West,Pune,Karan Patel,Snacks,Kurkure Masala 90g,SNK-002,23,30,0,No,Cash,In-Store,690.0,690,0.0
ORD-20260622-0076,2026-06-22,15:41:15,CUST0011,Ramesh Pillai,South,Chennai,Sneha Iyer,Beverages,Nescafe Classic 50g,BEV-005,13,210,5,No,UPI,Online,2593.5,2730,136.5
ORD-20260622-0459,2026-06-22,12:26:43,CUST0044,Priya Joshi,West,Ahmedabad,Rohan Das,Snacks,Good Day Biscuits 200g,SNK-004,44,45,5,No,Cash,In-Store,1881.0,1980,99.0
ORD-20260622-0158,2026-06-22,19:45:25,CUST0153,Shweta Das,West,Ahmedabad,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,4,68,0,No,UPI,Online,272.0,272,0.0
ORD-20260622-0222,2026-06-22,16:13:36,CUST0270,Ravi Pillai,North,Delhi,Vikram Singh,Personal Care,Dettol Hand Wash 250ml,PC-005,16,95,5,No,Cash,In-Store,1444.0,1520,76.0
ORD-20260622-0517,2026-06-22,14:00:32,CUST0299,Anita Sharma,Central,Nagpur,Anjali Rao,Beverages,Bisleri Water 1L,BEV-004,44,20,10,No,Cash,Distributor,792.0,880,88.0
ORD-20260622-0014,2026-06-22,18:14:05,CUST0078,Vikram Gupta,Central,Raipur,Anjali Rao,Beverages,Red Bull 250ml,BEV-003,26,125,5,No,Cash,In-Store,3087.5,3250,162.5
ORD-20260622-0423,2026-06-22,09:28:28,CUST0158,Rahul Sharma,South,Hyderabad,Nikhil Joshi,Snacks,Haldirams Bhujia 400g,SNK-005,73,130,5,No,UPI,Distributor,9015.5,9490,474.5
ORD-20260622-0119,2026-06-22,09:24:47,CUST0005,Shweta Singh,East,Guwahati,Sneha Iyer,Snacks,Maggi Noodles 70g,SNK-006,15,14,5,No,UPI,Online,199.5,210,10.5
ORD-20260622-0386,2026-06-22,16:45:05,CUST0074,Manoj Rao,South,Hyderabad,Rohan Das,Beverages,Red Bull 250ml,BEV-003,21,125,15,No,UPI,Online,2231.25,2625,393.75
ORD-20260622-0281,2026-06-22,13:35:42,CUST0078,Vikram Gupta,Central,Indore,Priya Sharma,Snacks,Lays Classic 90g,SNK-001,26,30,0,No,Card,In-Store,780.0,780,0.0
ORD-20260622-0086,2026-06-22,18:23:02,CUST0097,Arun Sharma,Unknown Region,Jaipur,Sneha Iyer,Personal Care,Dove Soap 100g,PC-001,22,55,0,No,Card,Distributor,1210.0,1210,0.0
ORD-20260622-0377,2026-06-22,10:10:22,CUST0150,Rekha Singh,North,Delhi,Anjali Rao,Household,Harpic Toilet Cleaner,HH-004,13,140,0,No,UPI,In-Store,1820.0,1820,0.0
ORD-20260622-0314,2026-06-22,16:58:08,CUST0165,Deepa Reddy,North,Delhi,Pooja Verma,Beverages,Tropicana Orange 1L,BEV-001,22,95,15,No,Card,Online,1776.5,2090,313.5
ORD-20260622-0342,2026-06-22,11:33:42,CUST0131,Priya Rao,South,Bangalore,Karan Patel,Beverages,Red Bull 250ml,BEV-003,19,125,0,No,UPI,Online,2375.0,2375,0.0
ORD-20260622-0035,2026-06-22,17:58:19,CUST0065,Manoj Mehta,Central,Raipur,Arjun Mehta,Personal Care,Gillette Mach3 Razor,PC-006,12,350,0,No,Credit,Distributor,4200.0,4200,0.0
ORD-20260622-0319,2026-06-22,13:50:24,CUST0057,Vikram Shah,West,Ahmedabad,Sneha Iyer,Beverages,Red Bull 250ml,BEV-003,59,125,10,No,Card,Distributor,6637.5,7375,737.5
ORD-20260622-0163,2026-06-22,15:57:43,CUST0055,Ajay Mishra,Central,Nagpur,Anjali Rao,Dairy,Amul Ice Cream 750ml,DAI-006,5,195,0,No,Card,Online,975.0,975,0.0
ORD-20260622-0504,2026-06-22,20:29:53,CUST0123,Ravi Joshi,Central,Indore,Anjali Rao,Snacks,Maggi Noodles 70g,SNK-006,39,14,0,No,Credit,Distributor,546.0,546,0.0
ORD-20260622-0182,2026-06-22,17:39:15,CUST0066,Geeta Sharma,East,Patna,Arjun Mehta,Dairy,Britannia Cheese Slice,DAI-005,45,115,0,No,Cash,In-Store,5175.0,5175,0.0
ORD-20260622-0064,2026-06-22,12:46:28,CUST0006,Ajay Pillai,North,Chandigarh,Pooja Verma,Personal Care,Colgate Toothpaste 200g,PC-003,24,110,5,No,Cash,Distributor,2508.0,2640,132.0
ORD-20260622-0489,2026-06-22,18:06:32,CUST0285,Ramesh Nair,North,Chandigarh,Karan Patel,Beverages,Bisleri Water 1L,BEV-004,23,20,0,No,Cash,In-Store,460.0,460,0.0
ORD-20260622-0118,2026-06-22,19:19:35,CUST0120,Geeta Reddy,West,Pune,Karan Patel,Personal Care,Colgate Toothpaste 200g,PC-003,8,110,10,No,Card,Online,792.0,880,88.0
ORD-20260622-0223,2026-06-22,14:31:06,CUST0090,Suresh Pillai,South,Bangalore,Divya Nair,Household,Vim Dishwash Gel 500ml,HH-002,18,90,10,No,UPI,Online,1458.0,1620,162.0
ORD-20260622-0090,2026-06-22,19:25:55,CUST0078,Vikram Gupta,North,Delhi,Rohan Das,Personal Care,Colgate Toothpaste 200g,PC-003,17,110,10,No,Credit,Distributor,1683.0,1870,187.0
ORD-20260622-0536,2026-06-22,19:26:19,CUST0099,Ajay Joshi,Central,Nagpur,Arjun Mehta,Dairy,Britannia Cheese Slice,DAI-005,56,115,10,No,Credit,Distributor,5796.0,6440,644.0
ORD-20260622-0195,2026-06-22,18:08:55,CUST0012,Meena Reddy,North,Jaipur,Nikhil Joshi,Dairy,Mother Dairy Curd 400g,DAI-003,25,50,0,No,Cash,In-Store,1250.0,1250,0.0
ORD-20260622-0217,2026-06-22,20:57:18,CUST0118,Sunita Joshi,East,Patna,Sneha Iyer,Personal Care,Nivea Lotion 200ml,PC-004,12,220,10,No,UPI,In-Store,2376.0,2640,264.0
ORD-20260622-0305,2026-06-22,15:55:16,CUST0096,Meena Singh,West,Mumbai,Priya Sharma,Beverages,Glucon-D 500g,BEV-006,8,165,10,No,UPI,Online,1188.0,1320,132.0
ORD-20260622-0080,2026-06-22,09:46:01,CUST0195,Shweta Patel,North,Delhi,Vikram Singh,Personal Care,Dettol Hand Wash 250ml,PC-005,3,95,0,No,UPI,Distributor,285.0,285,0.0
ORD-20260622-0136,2026-06-22,10:59:56,CUST0199,Deepa Pillai,North,Chandigarh,Vikram Singh,Beverages,Tropicana Orange 1L,BEV-001,16,95,0,No,Card,Online,1520.0,1520,0.0
ORD-20260622-0268,2026-06-22,10:39:55,CUST0151,Pooja Das,West,Pune,Divya Nair,Snacks,Haldirams Bhujia 400g,SNK-005,69,130,10,No,Credit,Distributor,8073.0,8970,897.0
ORD-20260622-0400,2026-06-22,14:41:32,CUST0132,Sanjay Sharma,West,Pune,Priya Sharma,Snacks,Maggi Noodles 70g,SNK-006,58,14,15,No,Cash,In-Store,690.1999999999999,812,121.80000000000007
ORD-20260622-0115,2026-06-22,09:28:49,CUST0217,Suresh Rao,West,Mumbai,Divya Nair,Personal Care,Gillette Mach3 Razor,PC-006,5,350,0,No,UPI,Online,1750.0,1750,0.0
ORD-20260622-0311,2026-06-22,11:59:54,CUST0200,Unknown Customer,Central,Indore,Pooja Verma,Beverages,Tropicana Orange 1L,BEV-001,25,95,10,No,Credit,Distributor,2137.5,2375,237.5
ORD-20260622-0082,2026-06-22,20:05:53,CUST0198,Meena Rao,South,Kochi,Pooja Verma,Dairy,Mother Dairy Curd 400g,DAI-003,12,50,5,No,Card,In-Store,570.0,600,30.0
ORD-20260622-0050,2026-06-22,09:34:13,CUST0160,Rahul Nair,Central,Indore,Divya Nair,Snacks,Hide & Seek Cookies 150g,SNK-003,37,55,15,No,Credit,Distributor,1729.75,2035,305.25
ORD-20260622-0521,2026-06-22,13:16:32,CUST0107,Usha Shah,West,Ahmedabad,Sneha Iyer,Household,Harpic Toilet Cleaner,HH-004,32,140,5,No,UPI,In-Store,4256.0,4480,224.0
ORD-20260622-0282,2026-06-22,13:22:35,CUST0119,Raj Nair,South,Bangalore,Pooja Verma,Household,Scotch Brite Scrub Pad,HH-006,11,45,0,No,Card,Online,495.0,495,0.0
ORD-20260622-0527,2026-06-22,17:22:23,CUST0109,Pooja Nair,Central,Bhopal,Priya Sharma,Snacks,Lays Classic 90g,SNK-001,22,30,0,No,Cash,In-Store,660.0,660,0.0
ORD-20260622-0277,2026-06-22,15:55:06,CUST0257,Ravi Pillai,South,Kochi,Nikhil Joshi,Snacks,Hide & Seek Cookies 150g,SNK-003,91,55,5,No,UPI,Distributor,4754.75,5005,250.25
ORD-20260622-0225,2026-06-22,15:57:35,CUST0264,Meena Rao,South,Chennai,Pooja Verma,Household,Good Knight Refill,HH-005,7,75,5,No,Cash,In-Store,498.75,525,26.25
ORD-20260622-0449,2026-06-22,15:00:52,CUST0280,Arun Das,West,Ahmedabad,Priya Sharma,Snacks,Lays Classic 90g,SNK-001,39,30,10,No,Card,In-Store,1053.0,1170,117.0
ORD-20260622-0128,2026-06-22,19:10:50,CUST0131,Priya Rao,South,Bangalore,Arjun Mehta,Household,Harpic Toilet Cleaner,HH-004,32,140,15,No,Card,In-Store,3808.0,4480,672.0
ORD-20260622-0209,2026-06-22,11:32:43,CUST0294,Neha Iyer,South,Bangalore,Arjun Mehta,Household,Good Knight Refill,HH-005,36,75,0,No,Card,In-Store,2700.0,2700,0.0
ORD-20260622-0042,2026-06-22,11:44:58,CUST0145,Rekha Singh,East,Kolkata,Nikhil Joshi,Snacks,Lays Classic 90g,SNK-001,61,30,10,No,Card,Distributor,1647.0,1830,183.0
ORD-20260622-0131,2026-06-22,17:26:13,CUST0058,Rahul Verma,South,Kochi,Pooja Verma,Household,Good Knight Refill,HH-005,10,75,5,No,UPI,Online,712.5,750,37.5
ORD-20260622-0008,2026-06-22,18:40:01,CUST0240,Rekha Iyer,North,Lucknow,Sneha Iyer,Beverages,Nescafe Classic 50g,BEV-005,59,210,15,No,Credit,Distributor,10531.5,12390,1858.5
ORD-20260622-0180,2026-06-22,13:42:45,CUST0005,Shweta Singh,Central,Nagpur,Arjun Mehta,Snacks,Good Day Biscuits 200g,SNK-004,24,45,5,No,Credit,Distributor,1026.0,1080,54.0
ORD-20260622-0417,2026-06-22,14:02:25,CUST0160,Rahul Nair,East,Bhubaneswar,Arjun Mehta,Dairy,Amul Butter 500g,DAI-002,18,260,0,No,Credit,In-Store,4680.0,4680,0.0
ORD-20260622-0069,2026-06-22,11:19:17,CUST0032,Sanjay Mehta,West,Pune,Rohan Das,Personal Care,Colgate Toothpaste 200g,PC-003,10,110,0,No,Card,In-Store,1100.0,1100,0.0
ORD-20260622-0393,2026-06-22,15:18:41,CUST0237,Raj Pillai,South,Bangalore,Sneha Iyer,Personal Care,Colgate Toothpaste 200g,PC-003,12,110,5,No,Credit,In-Store,1254.0,1320,66.0
ORD-20260622-0302,2026-06-22,09:26:12,CUST0045,Priya Das,West,Mumbai,Karan Patel,Personal Care,Head & Shoulders 340ml,PC-002,11,290,5,No,Cash,In-Store,3030.5,3190,159.5
ORD-20260622-0383,2026-06-22,19:36:59,CUST0214,Sunil Mishra,South,Kochi,Rohan Das,Dairy,Amul Ice Cream 750ml,DAI-006,7,195,0,No,UPI,Online,1365.0,1365,0.0
ORD-20260622-0007,2026-06-22,11:06:15,CUST0080,Rekha Das,East,Guwahati,Karan Patel,Snacks,Maggi Noodles 70g,SNK-006,50,14,5,No,Cash,Distributor,665.0,700,35.0
ORD-20260622-0376,2026-06-22,13:36:56,CUST0060,Sunil Rao,East,Patna,Karan Patel,Beverages,Maaza Mango 600ml,BEV-002,6,40,0,No,UPI,Online,240.0,240,0.0
ORD-20260622-0427,2026-06-22,19:45:41,CUST0179,Rahul Pillai,West,Mumbai,Anjali Rao,Personal Care,Dove Soap 100g,PC-001,13,55,15,No,Card,Online,607.75,715,107.25
ORD-20260622-0526,2026-06-22,11:47:11,CUST0156,Shweta Iyer,South,Chennai,Vikram Singh,Snacks,Hide & Seek Cookies 150g,SNK-003,71,55,0,No,Credit,Distributor,3905.0,3905,0.0
ORD-20260622-0525,2026-06-22,15:50:36,CUST0273,Ravi Mehta,East,Patna,Anjali Rao,Dairy,Nestle Munch Milkshake,DAI-004,7,30,0,No,Card,Online,210.0,210,0.0
ORD-20260622-0122,2026-06-22,14:27:03,CUST0029,Priya Joshi,South,Kochi,Nikhil Joshi,Dairy,Nestle Munch Milkshake,DAI-004,51,30,0,No,Cash,Distributor,1530.0,1530,0.0
ORD-20260622-0130,2026-06-22,20:10:51,CUST0190,Pooja Kumar,North,Chandigarh,Arjun Mehta,Dairy,Amul Ice Cream 750ml,DAI-006,17,195,0,No,UPI,Online,3315.0,3315,0.0
ORD-20260622-0295,2026-06-22,11:17:26,CUST0202,Pooja Joshi,North,Jaipur,Priya Sharma,Beverages,Tropicana Orange 1L,BEV-001,19,95,10,No,UPI,Online,1624.5,1805,180.5
ORD-20260622-0284,2026-06-22,16:19:34,CUST0062,Rekha Singh,North,Delhi,Sneha Iyer,Dairy,Mother Dairy Curd 400g,DAI-003,23,50,0,No,UPI,In-Store,1150.0,1150,0.0
ORD-20260622-0210,2026-06-22,14:27:33,CUST0077,Sunil Nair,South,Kochi,Karan Patel,Personal Care,Dove Soap 100g,PC-001,9,55,5,No,Cash,In-Store,470.25,495,24.75
ORD-20260622-0026,2026-06-22,18:56:39,CUST0251,Rahul Joshi,South,Bangalore,Anjali Rao,Dairy,Mother Dairy Curd 400g,DAI-003,15,50,0,No,Cash,In-Store,750.0,750,0.0
ORD-20260622-0079,2026-06-22,15:37:19,CUST0052,Vikram Joshi,Central,Raipur,Anjali Rao,Dairy,Mother Dairy Curd 400g,DAI-003,48,50,10,No,UPI,Distributor,2160.0,2400,240.0
ORD-20260622-0113,2026-06-22,18:26:52,CUST0133,Sanjay Mehta,North,Lucknow,Arjun Mehta,Dairy,Amul Ice Cream 750ml,DAI-006,49,195,0,No,Card,In-Store,9555.0,9555,0.0
ORD-20260622-0165,2026-06-22,18:53:58,CUST0249,Shweta Singh,West,Ahmedabad,Divya Nair,Dairy,Mother Dairy Curd 400g,DAI-003,47,50,0,No,Cash,In-Store,2350.0,2350,0.0
ORD-20260622-0095,2026-06-22,12:02:09,CUST0025,Geeta Iyer,West,Surat,Priya Sharma,Beverages,Nescafe Classic 50g,BEV-005,46,210,15,No,Cash,In-Store,8211.0,9660,1449.0
ORD-20260622-0323,2026-06-22,09:47:58,CUST0160,Rahul Nair,North,Delhi,Karan Patel,Snacks,Kurkure Masala 90g,SNK-002,34,30,10,No,Card,Online,918.0,1020,102.0
ORD-20260622-0532,2026-06-22,16:49:54,CUST0096,Meena Singh,South,Bangalore,Pooja Verma,Beverages,Nescafe Classic 50g,BEV-005,11,210,5,No,Card,Online,2194.5,2310,115.5
ORD-20260622-0117,2026-06-22,15:44:08,CUST0162,Vikram Gupta,Central,Indore,Pooja Verma,Beverages,Bisleri Water 1L,BEV-004,29,20,5,No,Credit,Distributor,551.0,580,29.0
ORD-20260622-0301,2026-06-22,16:45:19,CUST0290,Raj Pillai,South,Kochi,Vikram Singh,Household,Scotch Brite Scrub Pad,HH-006,11,45,0,No,UPI,Online,495.0,495,0.0
ORD-20260622-0350,2026-06-22,16:31:30,CUST0020,Sunita Gupta,East,Bhubaneswar,Arjun Mehta,Beverages,Bisleri Water 1L,BEV-004,41,20,5,No,UPI,Distributor,779.0,820,41.0
ORD-20260622-0178,2026-06-22,12:27:48,CUST0055,Ajay Mishra,West,Mumbai,Rohan Das,Dairy,Mother Dairy Curd 400g,DAI-003,17,50,0,No,Credit,Online,850.0,850,0.0
ORD-20260622-0108,2026-06-22,13:15:59,CUST0083,Kavya Joshi,West,Surat,Priya Sharma,Beverages,Nescafe Classic 50g,BEV-005,12,210,0,No,Credit,Distributor,2520.0,2520,0.0
ORD-20260622-0059,2026-06-22,10:25:21,CUST0281,Geeta Singh,North,Chandigarh,Rohan Das,Snacks,Haldirams Bhujia 400g,SNK-005,21,130,0,No,UPI,In-Store,2730.0,2730,0.0
ORD-20260622-0291,2026-06-22,09:57:01,CUST0227,Neha Pillai,West,Pune,Arjun Mehta,Beverages,Tropicana Orange 1L,BEV-001,15,95,10,No,UPI,In-Store,1282.5,1425,142.5
ORD-20260622-0125,2026-06-22,18:41:20,CUST0138,Priya Verma,Central,Indore,Vikram Singh,Beverages,Bisleri Water 1L,BEV-004,22,20,10,No,UPI,In-Store,396.0,440,44.0
ORD-20260622-0162,2026-06-22,20:01:34,CUST0146,Shweta Joshi,West,Surat,Karan Patel,Snacks,Lays Classic 90g,SNK-001,79,30,0,No,Card,Distributor,2370.0,2370,0.0
ORD-20260622-0244,2026-06-22,19:50:46,CUST0177,Manoj Shah,East,Bhubaneswar,Karan Patel,Personal Care,Dettol Hand Wash 250ml,PC-005,14,95,0,No,Credit,Distributor,1330.0,1330,0.0
ORD-20260622-0173,2026-06-22,15:49:28,CUST0230,Shweta Patel,East,Bhubaneswar,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,23,68,0,No,UPI,In-Store,1564.0,1564,0.0
ORD-20260622-0146,2026-06-22,09:18:17,CUST0123,Ravi Joshi,East,Bhubaneswar,Vikram Singh,Beverages,Glucon-D 500g,BEV-006,23,165,0,No,Cash,In-Store,3795.0,3795,0.0
ORD-20260622-0077,2026-06-22,10:32:48,CUST0017,Vikram Nair,West,Mumbai,Pooja Verma,Snacks,Good Day Biscuits 200g,SNK-004,76,45,5,No,UPI,Distributor,3249.0,3420,171.0
ORD-20260622-0436,2026-06-22,17:40:17,CUST0172,Usha Kumar,East,Guwahati,Divya Nair,Personal Care,Dove Soap 100g,PC-001,14,55,5,No,Card,Online,731.5,770,38.5
ORD-20260622-0243,2026-06-22,16:06:02,CUST0118,Sunita Joshi,East,Patna,Nikhil Joshi,Beverages,Glucon-D 500g,BEV-006,37,165,10,No,Card,Distributor,5494.5,6105,610.5
ORD-20260622-0318,2026-06-22,09:04:31,CUST0135,Pooja Shah,South,Kochi,Sneha Iyer,Personal Care,Gillette Mach3 Razor,PC-006,15,350,5,No,UPI,In-Store,4987.5,5250,262.5
ORD-20260622-0337,2026-06-22,19:01:51,CUST0075,Manoj Patel,South,Kochi,Priya Sharma,Personal Care,Colgate Toothpaste 200g,PC-003,18,110,5,No,UPI,Distributor,1881.0,1980,99.0
ORD-20260622-0331,2026-06-22,18:34:27,CUST0176,Raj Mehta,West,Ahmedabad,Priya Sharma,Personal Care,Head & Shoulders 340ml,PC-002,20,290,5,No,Cash,In-Store,5510.0,5800,290.0
ORD-20260622-0094,2026-06-22,15:58:21,CUST0278,Rahul Iyer,South,Chennai,Arjun Mehta,Dairy,Amul Full Cream Milk 1L,DAI-001,17,68,5,No,UPI,In-Store,1098.2,1156,57.799999999999955
ORD-20260622-0204,2026-06-22,19:23:35,CUST0207,Raj Reddy,South,Chennai,Karan Patel,Personal Care,Colgate Toothpaste 200g,PC-003,9,110,10,No,UPI,Online,891.0,990,99.0
ORD-20260622-0333,2026-06-22,15:41:57,CUST0129,Unknown Customer,Central,Raipur,Divya Nair,Household,Harpic Toilet Cleaner,HH-004,15,140,0,No,Card,In-Store,2100.0,2100,0.0
ORD-20260622-0309,2026-06-22,14:57:48,CUST0017,Vikram Nair,Central,Raipur,Anjali Rao,Dairy,Mother Dairy Curd 400g,DAI-003,7,50,5,No,Card,Online,332.5,350,17.5
ORD-20260622-0057,2026-06-22,19:38:41,CUST0012,Meena Reddy,North,Chandigarh,Vikram Singh,Beverages,Red Bull 250ml,BEV-003,6,125,0,No,UPI,Distributor,750.0,750,0.0
ORD-20260622-0363,2026-06-22,16:24:26,CUST0100,Amit Singh,South,Chennai,Pooja Verma,Household,Harpic Toilet Cleaner,HH-004,25,140,0,No,UPI,Distributor,3500.0,3500,0.0
ORD-20260622-0047,2026-06-22,19:41:15,CUST0182,Vikram Mehta,Central,Indore,Pooja Verma,Beverages,Glucon-D 500g,BEV-006,28,165,5,No,Card,Distributor,4389.0,4620,231.0
ORD-20260622-0274,2026-06-22,11:29:39,CUST0286,Rahul Pillai,North,Chandigarh,Anjali Rao,Household,Lizol Floor Cleaner 1L,HH-003,21,175,10,No,Cash,In-Store,3307.5,3675,367.5
ORD-20260622-0326,2026-06-22,11:47:21,CUST0246,Ravi Nair,North,Lucknow,Anjali Rao,Beverages,Glucon-D 500g,BEV-006,24,165,0,No,Card,In-Store,3960.0,3960,0.0
ORD-20260622-0053,2026-06-22,16:19:02,CUST0007,Priya Sharma,Central,Nagpur,Priya Sharma,Household,Good Knight Refill,HH-005,20,75,0,No,UPI,In-Store,1500.0,1500,0.0
ORD-20260622-0218,2026-06-22,18:25:33,CUST0083,Kavya Joshi,West,Pune,Vikram Singh,Snacks,Lays Classic 90g,SNK-001,38,30,0,No,UPI,In-Store,1140.0,1140,0.0
ORD-20260622-0498,2026-06-22,09:04:44,CUST0090,Suresh Pillai,West,Mumbai,Divya Nair,Personal Care,Colgate Toothpaste 200g,PC-003,21,110,5,No,UPI,Distributor,2194.5,2310,115.5
ORD-20260622-0500,2026-06-22,11:46:56,CUST0209,Meena Joshi,East,Bhubaneswar,Divya Nair,Beverages,Maaza Mango 600ml,BEV-002,37,40,5,No,UPI,Distributor,1406.0,1480,74.0
ORD-20260622-0306,2026-06-22,20:22:01,CUST0249,Shweta Singh,West,Ahmedabad,Priya Sharma,Household,Ariel Detergent 1kg,HH-001,21,220,10,No,UPI,Online,4158.0,4620,462.0
ORD-20260622-0422,2026-06-22,17:19:08,CUST0275,Manoj Shah,East,Bhubaneswar,Sneha Iyer,Personal Care,Dove Soap 100g,PC-001,16,55,10,No,Cash,In-Store,792.0,880,88.0
ORD-20260622-0116,2026-06-22,20:21:07,CUST0095,Sunita Joshi,North,Jaipur,Priya Sharma,Snacks,Hide & Seek Cookies 150g,SNK-003,62,55,5,No,Card,In-Store,3239.5,3410,170.5
ORD-20260622-0369,2026-06-22,17:04:37,CUST0004,Vikram Patel,East,Bhubaneswar,Sneha Iyer,Dairy,Amul Ice Cream 750ml,DAI-006,26,195,15,No,UPI,Online,4309.5,5070,760.5
ORD-20260622-0479,2026-06-22,15:09:54,CUST0115,Shweta Patel,West,Pune,Divya Nair,Personal Care,Dove Soap 100g,PC-001,10,55,0,No,Credit,Online,550.0,550,0.0
ORD-20260622-0458,2026-06-22,10:24:59,CUST0215,Shweta Das,North,Chandigarh,Rohan Das,Household,Good Knight Refill,HH-005,6,75,10,No,Card,In-Store,405.0,450,45.0
ORD-20260622-0240,2026-06-22,17:39:56,CUST0099,Ajay Joshi,West,Ahmedabad,Divya Nair,Dairy,Amul Butter 500g,DAI-002,32,260,0,No,Cash,In-Store,8320.0,8320,0.0
ORD-20260622-0276,2026-06-22,14:34:24,CUST0062,Rekha Singh,West,Surat,Nikhil Joshi,Dairy,Amul Butter 500g,DAI-002,14,260,0,No,UPI,Online,3640.0,3640,0.0
ORD-20260622-0257,2026-06-22,18:46:39,CUST0281,Geeta Singh,South,Bangalore,Karan Patel,Personal Care,Colgate Toothpaste 200g,PC-003,5,110,0,No,Cash,In-Store,550.0,550,0.0
ORD-20260622-0315,2026-06-22,17:37:12,CUST0172,Usha Kumar,West,Mumbai,Pooja Verma,Personal Care,Gillette Mach3 Razor,PC-006,7,350,0,No,Cash,In-Store,2450.0,2450,0.0
ORD-20260622-0416,2026-06-22,16:01:16,CUST0189,Neha Kumar,West,Surat,Nikhil Joshi,Beverages,Nescafe Classic 50g,BEV-005,53,210,0,No,Credit,Distributor,11130.0,11130,0.0
ORD-20260622-0020,2026-06-22,12:31:34,CUST0094,Ravi Reddy,South,Hyderabad,Vikram Singh,Dairy,Amul Full Cream Milk 1L,DAI-001,10,68,10,No,Card,Online,612.0,680,68.0
ORD-20260622-0102,2026-06-22,20:14:10,CUST0027,Ajay Nair,North,Delhi,Pooja Verma,Personal Care,Dettol Hand Wash 250ml,PC-005,21,95,5,No,Cash,In-Store,1895.25,1995,99.75
ORD-20260622-0075,2026-06-22,15:02:17,CUST0029,Priya Joshi,West,Ahmedabad,Arjun Mehta,Personal Care,Head & Shoulders 340ml,PC-002,13,290,10,No,UPI,In-Store,3393.0,3770,377.0
ORD-20260622-0198,2026-06-22,15:48:08,CUST0101,Ramesh Verma,North,Delhi,Vikram Singh,Dairy,Nestle Munch Milkshake,DAI-004,28,30,10,No,UPI,In-Store,756.0,840,84.0
ORD-20260622-0322,2026-06-22,11:32:34,CUST0094,Ravi Reddy,South,Hyderabad,Pooja Verma,Dairy,Nestle Munch Milkshake,DAI-004,10,30,0,No,Card,Online,300.0,300,0.0
ORD-20260622-0054,2026-06-22,12:27:34,CUST0271,Geeta Reddy,South,Bangalore,Anjali Rao,Personal Care,Dettol Hand Wash 250ml,PC-005,8,95,0,No,UPI,Distributor,760.0,760,0.0
ORD-20260622-0265,2026-06-22,09:41:46,CUST0006,Ajay Pillai,West,Ahmedabad,Pooja Verma,Snacks,Haldirams Bhujia 400g,SNK-005,28,130,15,No,UPI,Online,3094.0,3640,546.0
ORD-20260622-0269,2026-06-22,10:40:19,CUST0072,Ravi Sharma,West,Surat,Vikram Singh,Beverages,Nescafe Classic 50g,BEV-005,25,210,0,No,UPI,Distributor,5250.0,5250,0.0
ORD-20260622-0405,2026-06-22,19:42:58,CUST0240,Rekha Iyer,West,Pune,Priya Sharma,Beverages,Tropicana Orange 1L,BEV-001,53,95,10,No,UPI,In-Store,4531.5,5035,503.5
ORD-20260622-0372,2026-06-22,20:27:29,CUST0005,Shweta Singh,East,Guwahati,Sneha Iyer,Beverages,Red Bull 250ml,BEV-003,39,125,0,No,Card,In-Store,4875.0,4875,0.0
ORD-20260622-0414,2026-06-22,10:12:52,CUST0078,Vikram Gupta,South,Bangalore,Divya Nair,Beverages,Maaza Mango 600ml,BEV-002,35,40,10,No,UPI,In-Store,1260.0,1400,140.0
ORD-20260622-0356,2026-06-22,14:23:02,CUST0274,Meena Mehta,North,Lucknow,Divya Nair,Dairy,Amul Ice Cream 750ml,DAI-006,29,195,5,No,UPI,In-Store,5372.25,5655,282.75
ORD-20260622-0144,2026-06-22,15:34:29,CUST0243,Raj Pillai,East,Kolkata,Arjun Mehta,Beverages,Maaza Mango 600ml,BEV-002,52,40,5,No,Cash,In-Store,1976.0,2080,104.0
ORD-20260622-0270,2026-06-22,16:11:46,CUST0104,Rahul Joshi,Central,Nagpur,Pooja Verma,Snacks,Good Day Biscuits 200g,SNK-004,14,45,5,No,UPI,Online,598.5,630,31.5
ORD-20260622-0407,2026-06-22,09:45:06,CUST0217,Suresh Rao,North,Chandigarh,Rohan Das,Beverages,Red Bull 250ml,BEV-003,5,125,5,No,Credit,In-Store,593.75,625,31.25
ORD-20260622-0317,2026-06-22,16:37:40,CUST0295,Unknown Customer,South,Hyderabad,Anjali Rao,Dairy,Nestle Munch Milkshake,DAI-004,44,30,5,No,Credit,Distributor,1254.0,1320,66.0
ORD-20260622-0005,2026-06-22,19:00:09,CUST0199,Deepa Pillai,East,Kolkata,Arjun Mehta,Dairy,Nestle Munch Milkshake,DAI-004,17,30,0,No,Card,Online,510.0,510,0.0
ORD-20260622-0106,2026-06-22,16:28:55,CUST0179,Rahul Pillai,West,Pune,Divya Nair,Dairy,Amul Full Cream Milk 1L,DAI-001,16,68,0,No,Card,Online,1088.0,1088,0.0
